x (mm),y (mm),Spec 11000000.0Hz,Spec 12000000.0Hz,Spec 13000000.0Hz
106.552698375,66.499978125,(-30737.69972719624-9214.772516692708j),(-11027.632789015744-9713.40073724617j),(-3006.2628656867396-9005.746159055368j)
106.348768125,66.499978125,(-31609.054112490925-5600.715181344979j),(-12161.707073677011-8261.589421690189j),(-4195.0045313101145-8520.700760144779j)
106.157649,66.499978125,(-31503.723372176377-5972.804570053821j),(-12048.653073580515-8409.232178349264j),(-4080.25312174361-8571.014639163075j)
105.95790975000001,66.499978125,(-30624.44754269131-9570.823534142026j),(-10904.731508621067-9855.00091858209j),(-2879.015196402128-9048.388669949174j)
105.76588575000001,66.499978125,(-31585.791326117716-6014.4514387681265j),(-12053.845984473246-8415.547836558522j),(-4079.1163761645694-8570.610350049592j)
105.540667125,66.499978125,(-30722.691541970118-9648.86516984494j),(-10907.739635278376-9860.32345275004j),(-2875.6028805579826-9043.014205587548j)
105.330117,66.499978125,(-30802.88587335954-9682.294186757006j),(-10917.368825972115-9874.70427761196j),(-2874.1978068172284-9050.249289898296j)
105.073704,66.499978125,(-31849.18764285219-5372.860973833032j),(-12268.520658649279-8120.459010450848j),(-4303.556830474647-8449.444375486783j)
104.84529450000001,66.499978125,(-31118.851961404307-8643.588064792048j),(-11276.106718586416-9448.418942448134j),(-3242.2289744961085-8913.778775907887j)
104.62783875000001,66.499978125,(-31170.49268644779-8693.216071305495j),(-11272.171923052698-9455.762720172515j),(-3244.8064219197386-8908.786287743413j)
104.42919487500001,66.499978125,(-31502.572272000452-7645.583693306986j),(-11625.067755510818-9032.287186679441j),(-3597.0132973970067-8766.702003177445j)
104.23569450000001,66.499978125,(-31126.688536044472-9110.452079000654j),(-11155.84390828271-9607.439814990954j),(-3120.0831704627635-8951.30600286899j)
104.03576475000001,66.499978125,(-31942.744164101867-5440.976662659383j),(-12271.950491093812-8131.782348137131j),(-4300.650269137554-8443.820131654198j)
103.81254637500001,66.499978125,(-31680.81155973315-6931.065314384758j),(-11846.262201475674-8734.96798405507j),(-3837.864390647189-8663.060165085706j)
103.62471337500001,66.499978125,(-31562.495260112737-7671.388831075714j),(-11625.891881087868-9031.920082943987j),(-3594.0233434611273-8759.995591046114j)
103.39878037500002,66.499978125,(-31482.446933842082-8070.429718521309j),(-11511.586626471912-9179.849678559523j),(-3479.0862135962598-8807.507774946156j)
103.15360687500001,66.499978125,(-31680.66981475867-7323.577805125857j),(-11740.987739834765-8893.488438291632j),(-3715.7951882445086-8715.18333423738j)
102.95401050000001,66.499978125,(-31815.71130232726-6621.468809853656j),(-11949.352206036276-8589.454013743089j),(-3952.3495763144883-8605.198462872158j)
102.76017675,66.499978125,(-31127.61777754673-9542.42889775486j),(-11037.27760835065-9754.420296436305j),(-2995.5578607962734-8985.477247367135j)
102.56548575000001,66.499978125,(-32100.172561901032-5540.246863131511j),(-12276.410101227157-8146.37272287397j),(-4300.634142750217-8438.264964965732j)
102.36965175000002,66.499978125,(-31494.98966538039-8514.313060766948j),(-11395.875756600159-9336.301781959144j),(-3355.166406489663-8849.334200257099j)
102.1733415,66.499978125,(-32002.341421930123-6323.552520497341j),(-12064.497326265635-8453.301044578224j),(-4064.017542495302-8546.699740849264j)
101.97755512500001,66.499978125,(-31908.64601801693-6683.313935166337j),(-11961.470525139815-8600.151287328215j),(-3947.670908907723-8600.727842292905j)
101.779911375,66.499978125,(-32149.937583892184-5575.314079059688j),(-12279.60475823883-8149.105066526803j),(-4295.996593284628-8434.593982477196j)
101.5839345,66.499978125,(-31797.163419940473-7429.365730915163j),(-11737.306124293114-8901.69008298389j),(-3708.663134906829-8702.353260201055j)
101.38109962500002,66.499978125,(-31886.908614870823-7083.21297356759j),(-11855.743770083278-8749.090852957946j),(-3829.6157118877454-8649.956592466917j)
101.15954812500001,66.499978125,(-32195.688177069747-5582.539584095724j),(-12281.470697516757-8146.144972901353j),(-4294.8529116622085-8434.697005769598j)
100.967143125,66.499978125,(-31486.034198868623-8963.101070088185j),(-11280.434016141564-9482.899804296685j),(-3235.687749239002-8891.133212745684j)
100.77173775,66.499978125,(-31559.20043535417-8567.494588335336j),(-11397.054341927123-9338.486554201276j),(-3352.2980097780037-8843.124247067175j)
100.5479955,66.499978125,(-31576.120144330274-8578.828450488048j),(-11401.201910749727-9337.013781291611j),(-3352.5070244764556-8844.782431921067j)
100.343350875,66.499978125,(-31588.839214145224-8598.358175068044j),(-11392.700488588347-9334.652052393256j),(-3350.624937092318-8837.780067751959j)
100.127704875,66.499978125,(-31409.14166226337-9344.058786393753j),(-11162.805032314842-9630.672484345172j),(-3107.7455053060153-8931.551594839293j)
99.90377212500002,66.499978125,(-31420.975765150655-9345.593447160198j),(-11163.97518436964-9632.11979679694j),(-3111.292862518171-8933.783756406312j)
99.6522645,66.499978125,(-32319.58693052896-5696.007539654502j),(-12282.450346806887-8156.37657261284j),(-4293.5562304218-8424.812604971412j)
99.43338,66.499978125,(-31641.63950605023-8628.13959476061j),(-11398.613002041311-9339.359378933856j),(-3352.9138842706698-8837.270545318146j)
99.236355375,66.499978125,(-31730.71514696281-8264.136033242456j),(-11515.293875069296-9199.702115377278j),(-3468.8456120998435-8791.068644560244j)
99.042331125,66.499978125,(-31859.46133396191-7927.919594264922j),(-11630.480173667147-9056.387227149238j),(-3587.3529367617875-8742.99032480826j)
98.839353375,66.499978125,(-31369.20811197692-9751.34865349264j),(-11046.299904285157-9771.944041778468j),(-2987.1211646428637-8968.410909264363j)
98.65004400000001,66.499978125,(-31712.71773108627-8676.234261652018j),(-11403.060754146145-9346.112027714487j),(-3349.665337724786-8830.428342377923j)
98.42573025000002,66.499978125,(-32262.918668648752-6501.115671163364j),(-12072.201093499096-8469.648069237966j),(-4059.2297476539834-8530.965525066636j)
98.234801625,66.499978125,(-32176.706491945217-6879.008903360983j),(-11961.623468522457-8619.00960050275j),(-3942.8166515334306-8584.946358399266j)
98.017345875,66.499978125,(-31834.9166899296-8336.232482610012j),(-11509.276776972183-9206.209580673894j),(-3467.0865695432253-8783.56999115683j)
97.83889500000001,66.499978125,(-31553.03543556099-9434.492216103357j),(-11165.383440510117-9633.203067630875j),(-3102.5070103677967-8920.548438401125j)
97.615676625,66.499978125,(-32142.51071783679-7270.450152414499j),(-11858.995862298056-8771.833592476101j),(-3823.303608825712-8634.225516248469j)
97.42908187500001,66.499978125,(-32130.60328049393-7648.878674070844j),(-11750.094208946879-8919.128923615845j),(-3698.7729008987894-8680.994251712635j)
97.260489375,66.499978125,(-32061.546061220284-8096.178102966635j),(-11633.116158987732-9072.244034711623j),(-3583.321094256303-8725.506495960195j)
97.057130625,66.499978125,(-32509.37549115811-6246.311371034527j),(-12179.97425556702-8323.585520660705j),(-4167.091656732416-8463.967278292388j)
96.8122905,66.499978125,(-32401.251476448644-7020.1939977532j),(-11971.641363277633-8635.353303317395j),(-3929.549949371157-8571.191767579036j)
96.616647,66.499978125,(-32509.83030105772-6681.107483725476j),(-12072.453204526188-8482.891503013092j),(-4046.603214809116-8514.210447639136j)
96.420479625,66.499978125,(-32476.845420234666-7064.5622621729335j),(-11971.393674886836-8633.714508837j),(-3927.428932822369-8560.467122369966j)
96.188831625,66.499978125,(-31699.678444722933-10066.482090077385j),(-11042.856723365097-9798.499101581489j),(-2978.276560027603-8940.886353959744j)
96.00114150000002,66.499978125,(-31732.529689146475-10060.097497736639j),(-11045.553262746096-9793.73817464341j),(-2970.4804913714634-8935.652472766324j)
95.805879,66.499978125,(-32785.10231403979-6007.687523320916j),(-12280.672073963577-8183.9944768998685j),(-4266.551232840289-8391.764248382391j)
95.587899375,66.499978125,(-31787.498166250967-10153.466562194531j),(-11045.300686125604-9804.91604421643j),(-2973.3043534111393-8934.363265898637j)
95.389398375,66.499978125,(-32862.86723433068-6049.812324586574j),(-12284.765594918761-8185.67208141672j),(-4262.115766573179-8384.8374772697j)
95.165465625,66.499978125,(-32202.053227505996-9126.26924572371j),(-11389.91318661568-9385.195333225673j),(-3330.56902573605-8791.871078216947j)
94.961725875,66.499978125,(-32368.61638432971-8762.384619595856j),(-11519.015967965546-9243.344309919954j),(-3440.17183412891-8742.94417868282j)
94.74808012500002,66.499978125,(-32784.949257950095-7319.103911192972j),(-11966.458042672159-8656.1912174036j),(-3909.98492960722-8534.674805401679j)
94.527766875,66.499978125,(-32901.51208895771-6970.775376806301j),(-12068.794527419206-8506.483820862162j),(-4026.531090286815-8479.432648028633j)
94.32602737500001,66.499978125,(-32780.15416154437-7735.557837728353j),(-11860.68484563988-8804.896589835997j),(-3791.472763163208-8583.145490707058j)
94.09814175,66.499978125,(-32992.15216592642-6608.939628454502j),(-12177.707903427216-8358.523054842146j),(-4143.138842519912-8428.279560297662j)
93.87635212500001,66.499978125,(-32181.289201614803-10011.137134321292j),(-11161.618261008405-9678.831520085943j),(-3073.624103014753-8868.367528686698j)
93.6793275,66.499978125,(-32649.536061555496-8574.191984083338j),(-11631.022601433726-9112.626234007024j),(-3556.3843523203795-8681.069738031561j)
93.45825225000002,66.499978125,(-32156.151564989683-10431.903223120788j),(-11037.266246857049-9814.892700500437j),(-2947.9548058336136-8894.362954401095j)
93.25708425,66.499978125,(-32959.00133919208-7870.963968983201j),(-11857.076912546017-8810.99054280422j),(-3781.065245238778-8569.27250832945j)
93.03567562500001,66.499978125,(-32717.79901855087-9045.842540301986j),(-11516.837891397157-9259.500603181325j),(-3424.704314888011-8715.260910053243j)
92.845651875,66.499978125,(-32649.4421403433-9467.663474886787j),(-11397.766210441398-9403.872201972232j),(-3299.3437632623045-8753.014829525011j)
92.62295737500001,66.499978125,(-33438.76024168307-6459.610417288876j),(-12277.677767381185-8207.058201035743j),(-4224.300832601297-8336.316484823794j)
92.37092587500001,66.499978125,(-33314.32567150158-7315.030546247859j),(-12066.81322802891-8525.971022055512j),(-4002.3467595111906-8445.206851222403j)
92.17909237500001,66.499978125,(-33356.41091036949-7313.6368260124855j),(-12064.329679205326-8519.856550963152j),(-3994.379189299857-8442.073279563934j)
91.985068125,66.499978125,(-33534.89370671364-6579.546487920918j),(-12267.504613243345-8220.62394664745j),(-4222.157922924242-8325.186379048984j)
91.760087625,66.499978125,(-32581.503352013762-10406.927910570263j),(-11141.4679517081-9690.738815287812j),(-3055.799051545081-8818.878685454507j)
91.562634375,66.499978125,(-33623.99000007902-6202.699959609077j),(-12371.757203324196-8064.762329830242j),(-4336.253193831045-8265.694984727477j)
91.37156287500001,66.499978125,(-33310.227323061845-7748.63456972112j),(-11951.691871663372-8678.130148333194j),(-3878.538093422998-8490.726275067927j)
91.1788245,66.499978125,(-32821.21126520923-9670.507838267566j),(-11390.814996036232-9414.550388310861j),(-3294.3458589850043-8739.335090027631j)
90.97794225,66.499978125,(-33548.64089247804-7033.405510023568j),(-12163.344127931037-8383.045660412085j),(-4105.855967321647-8376.03739282969j)
90.75691462500001,66.499978125,(-32778.16647921219-10112.672872191108j),(-11264.876085803895-9553.46783467813j),(-3171.3633291764318-8768.3193606813j)
90.538220625,66.499978125,(-33769.22464382958-6307.686724549665j),(-12369.911197002195-8076.466675870016j),(-4326.758168427318-8255.13377317589j)
90.33576675,66.499978125,(-32978.531573476736-9797.201727781709j),(-11385.873347520786-9418.517302628232j),(-3286.0087782383366-8716.954377751083j)
90.138885,66.499978125,(-33607.532537515246-7532.818161697771j),(-12054.499430504562-8535.52069026331j),(-3981.469651814709-8416.516298301482j)
89.94143175,66.499978125,(-32860.92778297105-10209.011336273492j),(-11257.337957425683-9559.860286826586j),(-3167.0834539280354-8757.18905230577j)
89.7378825,66.499978125,(-33137.453988401605-9450.116324565784j),(-11500.460470979173-9277.018936616416j),(-3398.2369934787257-8666.271168640447j)
89.521712625,66.499978125,(-33452.31250129232-8325.021153262225j),(-11840.697061601139-8837.884346471423j),(-3751.3838464882588-8523.430479907554j)
89.32897425,66.499978125,(-33841.17469842313-6783.749227305581j),(-12267.82606865051-8225.727250472202j),(-4198.963820878886-8297.664795716642j)
89.0821815,66.499978125,(-33911.87337852354-6414.779335461j),(-12368.899527857942-8073.33618617641j),(-4320.193836567452-8240.045110750638j)
88.909064625,66.499978125,(-33642.30087777927-7582.779911618154j),(-12056.220380167892-8539.345186484174j),(-3982.4973160234695-8413.98131549924j)
88.7088015,66.499978125,(-33449.544406255736-8336.799940326247j),(-11839.77438814316-8837.026910741484j),(-3749.891460283953-8519.856047048697j)
88.51930162500001,66.499978125,(-33500.263484757095-8381.018816161293j),(-11836.427699840688-8840.983950167898j),(-3748.4350371292385-8517.917493432295j)
88.3247535,66.499978125,(-33778.66417281389-7214.272579198008j),(-12156.825581819267-8385.30020169572j),(-4089.0636603711896-8352.06133500233j)
88.127157375,66.499978125,(-33116.868305666554-9948.094942537675j),(-11372.21730476218-9417.467183457611j),(-3276.58839748878-8701.258875170612j)
87.90536775000001,66.499978125,(-33590.049680657015-8465.558173635187j),(-11834.83914322825-8843.923751218617j),(-3742.7649242446546-8507.131887178519j)
87.7090575,66.499978125,(-32949.36090928863-10776.86191574527j),(-11130.69656566539-9707.755094989741j),(-3034.2040594166738-8774.358026244117j)
87.48188625,66.499978125,(-33972.48410566244-6880.141799853181j),(-12261.17168397684-8227.404112709557j),(-4189.895912773953-8281.488287042135j)
87.2880525,66.499978125,(-33077.94430540301-10407.493669505395j),(-11253.66008901966-9566.684230185487j),(-3152.3127482961518-8730.96697798979j)
87.07207312500002,66.499978125,(-33196.29860571571-10043.32104230658j),(-11368.860051667176-9424.772716615375j),(-3268.697264710245-8691.862928967363j)
86.8270425,66.499978125,(-33079.05090341728-10434.71307573366j),(-11250.954950284962-9571.895831143056j),(-3153.675799239524-8734.276843969505j)
86.59610887500001,66.499978125,(-34016.1958684164-6974.819912385798j),(-12254.01364704578-8240.26693930775j),(-4189.356692364185-8278.714025141915j)
86.40427537500001,66.499978125,(-33623.06091766458-8533.466399943653j),(-11827.23801675158-8853.595830702994j),(-3736.199952730257-8504.219273783401j)
86.20972725,66.499978125,(-33867.2885670414-6923.702391074724j),(-12253.785019025823-8243.366178028751j),(-4200.919695276459-8296.22844820864j)
85.95945787500001,66.499978125,(-33316.21152693353-8734.0681465923j),(-11725.761483028726-8992.239154674342j),(-3624.4639356432936-8575.187120710094j)
85.76495737500001,66.499978125,(-33161.94344208116-8633.037673505914j),(-11732.646368491607-8997.546549348492j),(-3634.26907856674-8594.474438934361j)
85.5385005,66.499978125,(-33373.54034624624-6121.794957966776j),(-12372.225946497958-8077.186931563978j),(-4339.876000387458-8295.393266196952j)
85.299756375,66.499978125,(-32146.25274196728-9239.737370971437j),(-11387.789378315441-9415.267764917287j),(-3312.2989901911697-8808.751044720611j)
85.09406400000002,66.499978125,(-31361.199688843455-9558.723522182449j),(-11142.422977958378-9672.962865351794j),(-3090.823909620964-8948.127154587386j)
84.90042075000001,66.499978125,(-30595.983389270015-8980.446659185116j),(-11119.893886520473-9617.865546108384j),(-3106.332165843571-8999.360012847803j)
84.67305900000001,66.499978125,(-29571.064841961866-6698.954246925512j),(-11489.338646375694-8900.009844490804j),(-3623.480543412758-8843.203059146756j)
84.458889375,66.499978125,(-27084.24019299087-7393.707070162623j),(-10582.02649387893-9412.927993434914j),(-2900.975784568971-9037.472621245084j)
